province;red;green;blue;name;x;color_hexa
3608;225;25;208;RNW;;#E119D0
3609;225;25;209;RNW;;#E119D1
3610;225;25;200;RNW;;#E119C8
3611;225;25;201;RNW;;#E119C9
3612;225;25;202;RNW;;#E119CA
3613;225;25;203;RNW;;#E119CB
3614;225;25;204;RNW;;#E119CC
3615;225;25;205;RNW;;#E119CD
3616;225;25;206;RNW;;#E119CE
3617;225;25;207;RNW;;#E119CF
3618;225;25;208;RNW;;#E119D0
3619;225;25;209;RNW;;#E119D1
3620;100;10;120;RNW;;#640A78
3621;100;10;121;RNW;;#640A79
3622;100;10;122;RNW;;#640A7A
3623;100;10;123;RNW;;#640A7B
3624;100;10;124;RNW;;#640A7C
3625;100;10;125;RNW;;#640A7D
3626;100;10;126;RNW;;#640A7E
3627;100;10;127;RNW;;#640A7F
3628;100;10;128;RNW;;#640A80
3629;100;10;129;RNW;;#640A81
3630;100;10;130;RNW;;#640A82
3631;100;10;131;RNW;;#640A83
3632;100;10;132;RNW;;#640A84
3633;100;10;133;RNW;;#640A85
3634;100;10;134;RNW;;#640A86
3635;100;10;135;RNW;;#640A87
3636;100;10;136;RNW;;#640A88
3637;100;10;137;RNW;;#640A89
3638;100;10;138;RNW;;#640A8A
3639;100;10;139;RNW;;#640A8B
3640;100;10;140;RNW;;#640A8C
3641;100;10;141;RNW;;#640A8D
3642;100;10;142;RNW;;#640A8E
3643;100;10;143;RNW;;#640A8F
3644;100;10;144;RNW;;#640A90
3645;100;10;145;RNW;;#640A91
3646;100;10;146;RNW;;#640A92
3647;100;10;147;RNW;;#640A93
3648;100;10;148;RNW;;#640A94
3649;100;10;149;RNW;;#640A95
3650;100;10;150;RNW;;#640A96
3651;100;10;151;RNW;;#640A97
3652;100;10;152;RNW;;#640A98
3653;100;10;153;RNW;;#640A99
3654;100;10;154;RNW;;#640A9A
3655;100;10;155;RNW;;#640A9B
3656;100;10;156;RNW;;#640A9C
3657;100;10;157;RNW;;#640A9D
3658;100;10;158;RNW;;#640A9E
3659;100;10;159;RNW;;#640A9F
3660;100;10;160;RNW;;#640AA0
3661;100;10;161;RNW;;#640AA1
3662;100;10;162;RNW;;#640AA2
3663;100;10;163;RNW;;#640AA3
3664;100;10;164;RNW;;#640AA4
3665;100;10;165;RNW;;#640AA5
3666;100;10;166;RNW;;#640AA6
3667;100;10;167;RNW;;#640AA7
3668;100;10;168;RNW;;#640AA8
3669;100;10;169;RNW;;#640AA9
3670;100;10;170;RNW;;#640AAA
3671;100;10;171;RNW;;#640AAB
3672;100;10;172;RNW;;#640AAC
3673;100;10;173;RNW;;#640AAD
3674;100;10;174;RNW;;#640AAE
3675;100;10;175;RNW;;#640AAF
3676;100;10;176;RNW;;#640AB0
3677;100;10;177;RNW;;#640AB1
3678;100;10;178;RNW;;#640AB2
3679;100;10;179;RNW;;#640AB3
3680;100;10;180;RNW;;#640AB4
3681;100;10;181;RNW;;#640AB5
3682;100;10;182;RNW;;#640AB6
3683;100;10;183;RNW;;#640AB7
3684;100;10;184;RNW;;#640AB8
3685;100;10;185;RNW;;#640AB9
3686;100;10;186;RNW;;#640ABA
3687;100;10;187;RNW;;#640ABB
3688;100;10;188;RNW;;#640ABC
3689;100;10;189;RNW;;#640ABD
3690;100;10;190;RNW;;#640ABE
3691;100;10;191;RNW;;#640ABF
3692;100;10;192;RNW;;#640AC0
3693;100;10;193;RNW;;#640AC1
3694;100;10;194;RNW;;#640AC2
3695;100;10;195;RNW;;#640AC3
3696;100;10;196;RNW;;#640AC4
3697;100;10;197;RNW;;#640AC5
3698;100;10;198;RNW;;#640AC6
3699;100;10;199;RNW;;#640AC7
3700;100;11;100;RNW;;#640B64
3701;100;11;101;RNW;;#640B65
3702;100;11;102;RNW;;#640B66
3703;100;11;103;RNW;;#640B67
3704;100;11;104;RNW;;#640B68
3705;100;11;105;RNW;;#640B69
3706;100;11;106;RNW;;#640B6A
3707;100;11;107;RNW;;#640B6B
3708;100;11;108;RNW;;#640B6C
3709;100;11;109;RNW;;#640B6D
3710;100;11;110;RNW;;#640B6E
3711;100;11;111;RNW;;#640B6F
3712;100;11;112;RNW;;#640B70
3713;100;11;113;RNW;;#640B71
3714;100;11;114;RNW;;#640B72
3715;100;11;115;RNW;;#640B73
3716;100;11;116;RNW;;#640B74
3717;100;11;117;RNW;;#640B75
3718;100;11;118;RNW;;#640B76
3719;100;11;119;RNW;;#640B77
3720;100;11;120;RNW;;#640B78
3721;100;11;121;RNW;;#640B79
3722;100;11;122;RNW;;#640B7A
3723;100;11;123;RNW;;#640B7B
3724;100;11;124;RNW;;#640B7C
3725;100;11;125;RNW;;#640B7D
3726;100;11;126;RNW;;#640B7E
3727;100;11;127;RNW;;#640B7F
3728;100;11;128;RNW;;#640B80
3729;100;11;129;RNW;;#640B81
3730;100;11;130;RNW;;#640B82
3731;100;11;131;RNW;;#640B83
3732;100;11;132;RNW;;#640B84
3733;100;11;133;RNW;;#640B85
3734;100;11;134;RNW;;#640B86
3735;100;11;135;RNW;;#640B87
3736;100;11;136;RNW;;#640B88
3737;100;11;137;RNW;;#640B89
3738;100;11;138;RNW;;#640B8A
3739;100;11;139;RNW;;#640B8B
3740;100;11;140;RNW;;#640B8C
3741;100;11;141;RNW;;#640B8D
3742;100;11;142;RNW;;#640B8E
3743;100;11;143;RNW;;#640B8F
3744;100;11;144;RNW;;#640B90
3745;100;11;145;RNW;;#640B91
3746;100;11;146;RNW;;#640B92
3747;100;11;147;RNW;;#640B93
3748;100;11;148;RNW;;#640B94
3749;100;11;149;RNW;;#640B95
3750;100;11;150;RNW;;#640B96
3751;100;11;151;RNW;;#640B97
3752;100;11;152;RNW;;#640B98
3753;100;11;153;RNW;;#640B99
3754;100;11;154;RNW;;#640B9A
3755;100;11;155;RNW;;#640B9B
3756;100;11;156;RNW;;#640B9C
3757;100;11;157;RNW;;#640B9D
3758;100;11;158;RNW;;#640B9E
3759;100;11;159;RNW;;#640B9F
3760;100;11;160;RNW;;#640BA0
3761;100;11;161;RNW;;#640BA1
3762;100;11;162;RNW;;#640BA2
3763;100;11;163;RNW;;#640BA3
3764;100;11;164;RNW;;#640BA4
3765;100;11;165;RNW;;#640BA5
3766;100;11;166;RNW;;#640BA6
3767;100;11;167;RNW;;#640BA7
3768;100;11;168;RNW;;#640BA8
3769;100;11;169;RNW;;#640BA9
3770;100;11;170;RNW;;#640BAA
3771;100;11;171;RNW;;#640BAB
3772;100;11;172;RNW;;#640BAC
3773;100;11;173;RNW;;#640BAD
3774;100;11;174;RNW;;#640BAE
3775;100;11;175;RNW;;#640BAF
3776;100;11;176;RNW;;#640BB0
3777;100;11;177;RNW;;#640BB1
3778;100;11;178;RNW;;#640BB2
3779;100;11;179;RNW;;#640BB3
3780;100;11;180;RNW;;#640BB4
3781;100;11;181;RNW;;#640BB5
3782;100;11;182;RNW;;#640BB6
3783;100;11;183;RNW;;#640BB7
3784;100;11;184;RNW;;#640BB8
3785;100;11;185;RNW;;#640BB9
3786;100;11;186;RNW;;#640BBA
3787;100;11;187;RNW;;#640BBB
3788;100;11;188;RNW;;#640BBC
3789;100;11;189;RNW;;#640BBD
3790;100;11;190;RNW;;#640BBE
3791;100;11;191;RNW;;#640BBF
3792;100;11;192;RNW;;#640BC0
3793;100;11;193;RNW;;#640BC1
3794;100;11;194;RNW;;#640BC2
3795;100;11;195;RNW;;#640BC3
3796;100;11;196;RNW;;#640BC4
3797;100;11;197;RNW;;#640BC5
3798;100;11;198;RNW;;#640BC6
3799;100;11;199;RNW;;#640BC7
3800;100;12;100;RNW;;#640C64
3801;100;12;101;RNW;;#640C65
3802;100;12;102;RNW;;#640C66
3803;100;12;103;RNW;;#640C67
3804;100;12;104;RNW;;#640C68
3805;100;12;105;RNW;;#640C69
3806;100;12;106;RNW;;#640C6A
3807;100;12;107;RNW;;#640C6B
3808;100;12;108;RNW;;#640C6C
3809;100;12;109;RNW;;#640C6D
3810;100;12;110;RNW;;#640C6E
3811;100;12;111;RNW;;#640C6F
3812;100;12;112;RNW;;#640C70
3813;100;12;113;RNW;;#640C71
3814;100;12;114;RNW;;#640C72
3815;100;12;115;RNW;;#640C73
3816;100;12;116;RNW;;#640C74
3817;100;12;117;RNW;;#640C75
3818;100;12;118;RNW;;#640C76
3819;100;12;119;RNW;;#640C77
3820;100;12;120;RNW;;#640C78
3821;100;12;121;RNW;;#640C79
3822;100;12;122;RNW;;#640C7A
3823;100;12;123;RNW;;#640C7B
3824;100;12;124;RNW;;#640C7C
3825;100;12;125;RNW;;#640C7D
3826;100;12;126;RNW;;#640C7E
3827;100;12;127;RNW;;#640C7F
3828;100;12;128;RNW;;#640C80
3829;100;12;129;RNW;;#640C81
3830;100;12;130;RNW;;#640C82
3831;100;12;131;RNW;;#640C83
3832;100;12;132;RNW;;#640C84
3833;100;12;133;RNW;;#640C85
3834;100;12;134;RNW;;#640C86
3835;100;12;135;RNW;;#640C87
3836;100;12;136;RNW;;#640C88
3837;100;12;137;RNW;;#640C89
3838;100;12;138;RNW;;#640C8A
3839;100;12;139;RNW;;#640C8B
3840;100;12;140;RNW;;#640C8C
3841;100;12;141;RNW;;#640C8D
3842;100;12;142;RNW;;#640C8E
3843;100;12;143;RNW;;#640C8F
3844;100;12;144;RNW;;#640C90
3845;100;12;145;RNW;;#640C91
3846;100;12;146;RNW;;#640C92
3847;100;12;147;RNW;;#640C93
3848;100;12;148;RNW;;#640C94
3849;100;12;149;RNW;;#640C95
3850;100;12;150;RNW;;#640C96
3851;100;12;151;RNW;;#640C97
3852;100;12;152;RNW;;#640C98
3853;100;12;153;RNW;;#640C99
3854;100;12;154;RNW;;#640C9A
3855;100;12;155;RNW;;#640C9B
3856;100;12;156;RNW;;#640C9C
3857;100;12;157;RNW;;#640C9D
3858;100;12;158;RNW;;#640C9E
3859;100;12;159;RNW;;#640C9F
3860;100;12;160;RNW;;#640CA0
3861;100;12;161;RNW;;#640CA1
3862;100;12;162;RNW;;#640CA2
3863;100;12;163;RNW;;#640CA3
3864;100;12;164;RNW;;#640CA4
3865;100;12;165;RNW;;#640CA5
3866;100;12;166;RNW;;#640CA6
3867;100;12;167;RNW;;#640CA7
3868;100;12;168;RNW;;#640CA8
3869;100;12;169;RNW;;#640CA9
3870;100;12;170;RNW;;#640CAA
3871;100;12;171;RNW;;#640CAB
3872;100;12;172;RNW;;#640CAC
3873;100;12;173;RNW;;#640CAD
3874;100;12;174;RNW;;#640CAE
3875;100;12;175;RNW;;#640CAF
3876;100;12;176;RNW;;#640CB0
3877;100;12;177;RNW;;#640CB1
3878;100;12;178;RNW;;#640CB2
3879;100;12;179;RNW;;#640CB3
3880;100;12;180;RNW;;#640CB4
3881;100;12;181;RNW;;#640CB5
3882;100;12;182;RNW;;#640CB6
3883;100;12;183;RNW;;#640CB7
3884;100;12;184;RNW;;#640CB8
3885;100;12;185;RNW;;#640CB9
3886;100;12;186;RNW;;#640CBA
3887;100;12;187;RNW;;#640CBB
3888;100;12;188;RNW;;#640CBC
3889;100;12;189;RNW;;#640CBD
3890;100;12;190;RNW;;#640CBE
3891;100;12;191;RNW;;#640CBF
3892;100;12;192;RNW;;#640CC0
3893;100;12;193;RNW;;#640CC1
3894;100;12;194;RNW;;#640CC2
3895;100;12;195;RNW;;#640CC3
3896;100;12;196;RNW;;#640CC4
3897;100;12;197;RNW;;#640CC5
3898;100;12;198;RNW;;#640CC6
3899;100;12;199;RNW;;#640CC7
3900;100;13;100;RNW;;#640D64
3901;100;13;101;RNW;;#640D65
3902;100;13;102;RNW;;#640D66
3903;100;13;103;RNW;;#640D67
3904;100;13;104;RNW;;#640D68
3905;100;13;105;RNW;;#640D69
3906;100;13;106;RNW;;#640D6A
3907;100;13;107;RNW;;#640D6B
3908;100;13;108;RNW;;#640D6C
3909;100;13;109;RNW;;#640D6D
3910;100;13;110;RNW;;#640D6E
3911;100;13;111;RNW;;#640D6F
3912;100;13;112;RNW;;#640D70
3913;100;13;113;RNW;;#640D71
3914;100;13;114;RNW;;#640D72
3915;100;13;115;RNW;;#640D73
3916;100;13;116;RNW;;#640D74
3917;100;13;117;RNW;;#640D75
3918;100;13;118;RNW;;#640D76
3919;100;13;119;RNW;;#640D77
3920;100;13;120;RNW;;#640D78
3921;100;13;121;RNW;;#640D79
3922;100;13;122;RNW;;#640D7A
3923;100;13;123;RNW;;#640D7B
3924;100;13;124;RNW;;#640D7C
3925;100;13;125;RNW;;#640D7D
3926;100;13;126;RNW;;#640D7E
3927;100;13;127;RNW;;#640D7F
3928;100;13;128;RNW;;#640D80
3929;100;13;129;RNW;;#640D81
3930;100;13;130;RNW;;#640D82
3931;100;13;131;RNW;;#640D83
3932;100;13;132;RNW;;#640D84
3933;100;13;133;RNW;;#640D85
3934;100;13;134;RNW;;#640D86
3935;100;13;135;RNW;;#640D87
3936;100;13;136;RNW;;#640D88
3937;100;13;137;RNW;;#640D89
3938;100;13;138;RNW;;#640D8A
3939;100;13;139;RNW;;#640D8B
3940;100;13;140;RNW;;#640D8C
3941;100;13;141;RNW;;#640D8D
3942;100;13;142;RNW;;#640D8E
3943;100;13;143;RNW;;#640D8F
3944;100;13;144;RNW;;#640D90
3945;100;13;145;RNW;;#640D91
3946;100;13;146;RNW;;#640D92
3947;100;13;147;RNW;;#640D93
3948;100;13;148;RNW;;#640D94
3949;100;13;149;RNW;;#640D95
3950;100;13;150;RNW;;#640D96
3951;100;13;151;RNW;;#640D97
3952;100;13;152;RNW;;#640D98
3953;100;13;153;RNW;;#640D99
3954;100;13;154;RNW;;#640D9A
3955;100;13;155;RNW;;#640D9B
3956;100;13;156;RNW;;#640D9C
3957;100;13;157;RNW;;#640D9D
3958;100;13;158;RNW;;#640D9E
3959;100;13;159;RNW;;#640D9F
3960;100;13;160;RNW;;#640DA0
3961;100;13;161;RNW;;#640DA1
3962;100;13;162;RNW;;#640DA2
3963;100;13;163;RNW;;#640DA3
3964;100;13;164;RNW;;#640DA4
3965;100;13;165;RNW;;#640DA5
3966;100;13;166;RNW;;#640DA6
3967;100;13;167;RNW;;#640DA7
3968;100;13;168;RNW;;#640DA8
3969;100;13;169;RNW;;#640DA9
3970;100;13;170;RNW;;#640DAA
3971;100;13;171;RNW;;#640DAB
3972;100;13;172;RNW;;#640DAC
3973;100;13;173;RNW;;#640DAD
3974;100;13;174;RNW;;#640DAE
3975;100;13;175;RNW;;#640DAF
3976;100;13;176;RNW;;#640DB0
3977;100;13;177;RNW;;#640DB1
3978;100;13;178;RNW;;#640DB2
3979;100;13;179;RNW;;#640DB3
3980;100;13;180;RNW;;#640DB4
3981;100;13;181;RNW;;#640DB5
3982;100;13;182;RNW;;#640DB6
3983;100;13;183;RNW;;#640DB7
3984;100;13;184;RNW;;#640DB8
3985;100;13;185;RNW;;#640DB9
3986;100;13;186;RNW;;#640DBA
3987;100;13;187;RNW;;#640DBB
3988;100;13;188;RNW;;#640DBC
3989;100;13;189;RNW;;#640DBD
3990;100;13;190;RNW;;#640DBE
3991;100;13;191;RNW;;#640DBF
3992;100;13;192;RNW;;#640DC0
3993;100;13;193;RNW;;#640DC1
3994;100;13;194;RNW;;#640DC2
3995;100;13;195;RNW;;#640DC3
3996;100;13;196;RNW;;#640DC4
3997;100;13;197;RNW;;#640DC5
3998;100;13;198;RNW;;#640DC6
3999;100;13;199;RNW;;#640DC7
4000;100;14;100;RNW;;#640E64
4001;100;14;101;RNW;;#640E65
4002;100;14;102;RNW;;#640E66
4003;100;14;103;RNW;;#640E67
4004;100;14;104;RNW;;#640E68
4005;100;14;105;RNW;;#640E69
4006;100;14;106;RNW;;#640E6A
4007;100;14;107;RNW;;#640E6B
4008;100;14;108;RNW;;#640E6C
4009;100;14;109;RNW;;#640E6D
4010;100;14;110;RNW;;#640E6E
4011;100;14;111;RNW;;#640E6F
4012;100;14;112;RNW;;#640E70
4013;100;14;113;RNW;;#640E71
4014;100;14;114;RNW;;#640E72
4015;100;14;115;RNW;;#640E73
4016;100;14;116;RNW;;#640E74
4017;100;14;117;RNW;;#640E75
4018;100;14;118;RNW;;#640E76
4019;100;14;119;RNW;;#640E77
4020;239;204;149;Comoros;x;#EFCC95
4021;244;97;32;Antankara;x;#F46120
4022;217;166;43;Iboina;x;#D9A62B
4023;142;185;186;Tsimihety;x;#8EB9BA
4024;100;201;61;Maroantsetra;x;#64C93D
4025;38;83;21;Vatomandry;x;#265315
4026;169;74;32;Antemoro;x;#A94A20
4027;215;80;147;Betsileo;x;#D75093
4028;79;160;47;Mahafaly;x;#4FA02F
4029;139;53;205;Antanosy;x;#8B35CD
4030;185;135;224;Bara;x;#B987E0
4031;201;54;85;Antsalova;x;#C93655
4032;222;145;161;Fiherana;x;#DE91A1
4033;217;108;129;Al Qadirif;x;#D96C81
4034;155;61;79;Makua;x;#9B3D4F
4035;227;164;55;Ngindo;x;#E3A437
4036;234;204;150;Wayao;x;#EACC96
4037;200;19;117;Katsekera;x;#C81375
4038;49;155;99;Lolo;x;#319B63
4039;38;234;130;Lundu;x;#26EA82
4040;44;52;201;Kalonga;x;#2C34C9
4041;145;165;177;Kinga;x;#91A5B1
4042;220;30;106;Makonde;x;#DC1E6A
4043;171;67;109;Phangwa;x;#AB436D
4044;219;159;183;Ngonde;x;#DB9FB7
4045;44;123;42;Tumbuka;x;#2C7B2A
4046;106;189;104;Lala;x;#6ABD68
4047;33;220;28;Nsenga;x;#21DC1C
4048;225;80;159;Lomwe;x;#E1509F
4049;123;127;208;Ibo;x;#7B7FD0
4050;210;164;53;Luangwa;x;#D2A435
4051;46;174;176;Ewaso Ngiro;x;#2EAEB0
4052;28;134;135;Dawa;x;#1C8687
4053;208;113;137;Turkana;x;#D07189
4054;57;112;35;Kuria;x;#397023
4055;169;127;77;Shamba;x;#A97F4D
4056;234;32;70;Gogo;x;#EA2046
4057;78;126;60;Nyatura;x;#4E7E3C
4058;30;188;53;Zigua;x;#1EBC35
4059;215;196;132;Shaga;x;#D7C484
4060;215;17;73;Kikuyu;x;#D71149
4061;141;193;135;Buzinza;x;#8DC187
4062;57;208;42;Basoga;x;#39D02A
4063;203;160;93;Karagwe;x;#CBA05D
4064;172;118;32;Buganda;x;#AC7620
4065;220;52;0;Bunyoro;x;#DC3400
4066;187;203;173;Ndorwe;x;#BBCBAD
4067;133;213;62;Nduga;x;#85D53E
4068;97;177;26;Buzozo;x;#61B11A
4069;28;191;70;Bushubi;x;#1CBF46
4070;219;44;196;Nkoma;x;#DB2CC4
4071;207;205;37;Buyogoma;x;#CFCD25
4072;181;113;48;Ruguru;x;#B57130
4073;227;125;26;Hehe;x;#E37D1A
4074;239;192;146;Pubungo;x;#EFC092
4075;191;117;46;Lango;x;#BF752E
4076;53;152;36;Muhambwe;x;#359824
4077;145;76;136;Rukwa;x;#914C88
4078;219;94;40;Mayumba;x;#DB5E28
4079;220;158;209;Ngoyo;x;#DC9ED1
4080;120;115;207;Soyo;x;#7873CF
4081;82;225;176;Tyo;x;#52E1B0
4082;217;90;204;Kasanje;x;#D95ACC
4083;217;173;199;Shinje;x;#D9ADC7
4084;32;114;111;Malem;x;#20726F
4085;87;220;115;Yaka;x;#57DC73
4086;219;217;53;Nunu;x;#DBD935
4087;52;121;25;Kumbana;x;#347919
4088;213;60;93;Munene;x;#D53C5D
4089;96;201;25;Kuba;x;#60C919
4090;219;217;76;Songye;x;#DBD94C
4091;101;224;33;Mpasu;x;#65E021
4092;140;15;150;Rund;x;#8C0F96
4093;150;15;175;Lwena;x;#960FAF
4094;160;15;200;Chokwe;x;#A00FC8
4095;170;15;100;Ishindi;x;#AA0F64
4096;180;15;150;Kalundwe;x;#B40F96
4097;190;15;175;Luba;x;#BE0FAF
4098;200;15;200;Upemba;x;#C80FC8
4099;210;15;100;Hemba;x;#D20F64
4100;220;15;150;Luapala;x;#DC0F96
4101;230;15;175;Lualaba;x;#E60FAF
4102;240;15;200;Bemba;x;#F00FC8
4103;250;15;100;Tabwa;x;#FA0F64
4104;207;15;150;Lamba;x;#CF0F96
4105;207;15;175;Kusu;x;#CF0FAF
4106;207;15;200;Lenje;x;#CF0FC8
4107;197;15;100;Kanongesha;x;#C50F64
4108;207;15;100;Kaonde;x;#CF0F64
4109;197;15;150;Lega;x;#C50F96
4110;231;127;43;Sutherland;x;#E77F2B
4111;119;212;150;Saintonge;x;#77D496
4112;157;124;213;Aurilac;x;#9D7CD5
4113;103;160;108;Uleaborg;x;#67A06C
4114;145;85;134;Luleå;x;#915586
4115;156;39;189;Mazyr;x;#9C27BD
4116;119;162;166;Belyov;x;#77A2A6
4117;205;163;151;Bezhetsk;x;#CDA397
4118;180;212;180;Desmond;x;#B4D4B4
4119;177;112;53;Sligo;x;#B17035
4120;160;91;132;Kildare;x;#A05B84
4121;185;241;202;Ulster;x;#B9F1CA
4122;43;136;207;Shenkursk;x;#2B88CF
4123;43;106;43;Birkaland;x;#2B6A2B
4124;109;195;109;Kexholm;x;#6DC36D
4125;210;205;68;Szolnok;x;#D2CD44
4126;229;71;55;Bacs;x;#E54737
4127;146;198;217;Turda;x;#92C6D9
4128;142;201;142;Kiralyföld;x;#8EC98E
4129;53;164;53;Ust-Vym;x;#35A435
4130;222;47;96;Somerset;x;#DE2F60
4131;227;54;54;Nanbu;x;#E33636
4132;70;229;231;Mweru;x;#46E5E7
4133;88;239;241;Kivu;x;#58EFF1
4134;103;216;217;Rutanzige;x;#67D8D9
4135;139;230;231;Lake Albert;x;#8BE6E7
4136;45;225;227;Zaysan;x;#2DE1E3
4137;79;222;224;Alakol;x;#4FDEE0
4138;40;196;198;Issyk-Kul;x;#28C4C6
4139;54;54;236;Oulujärvi;x;#3636EC
4140;34;34;210;Saimaa;x;#2222D2
4141;207;42;19;Ditmarschen;x;#CF2A13
4142;198;219;57;Aarhus;x;#C6DB39
4143;127;186;98;Smålenene;x;#7FBA62
4144;222;69;44;Bratsberg;x;#DE452C
4145;201;191;169;Agdesiden;x;#C9BFA9
4146;225;223;19;Jotenheimen;x;#E1DF13
4147;74;217;74;Rostov;x;#4AD94A
4148;222;151;200;Luki;x;#DE97C8
4149;44;184;44;Kolding;x;#2CB82C
4150;145;151;212;Évora;x;#9197D4
4151;208;10;168;Kuusamo;x;#D00AA8
4152;113;153;0;Enare;x;#719900
4153;225;223;21;Scandes;x;#E1DF15
4154;225;223;23;Pyrenees;x;#E1DF17
4155;225;223;25;Carpathians;x;#E1DF19
4156;225;223;27;Caucasus;x;#E1DF1B
4157;225;223;29;The Alps;x;#E1DF1D
4158;117;150;26;Janjero;x;#75961A
4159;237;230;38;Alps2;x;#EDE626
4160;224;220;117;Alps3;x;#E0DC75
4161;208;202;39;Alps4;x;#D0CA27
4162;231;224;22;Alps5;x;#E7E016
4163;220;144;23;Elfsborg;x;#DC9017
4164;150;213;76;Dalsland;x;#96D54C
4165;220;78;202;Göinge;x;#DC4ECA
4166;54;157;76;Tiohärad/Värend;x;#369D4C
4167;195;207;97;High Atlas;x;#C3CF61
4168;135;142;79;High Atlas2;x;#878E4F
4169;222;203;239;Aures;x;#DECBEF
4170;111;33;184;Zagros;x;#6F21B8
4171;176;122;149;Abarquh;x;#B07A95
4172;22;236;239;Zagros2;x;#16ECEF
4173;106;34;172;Syrmia;x;#6A22AC
4174;200;147;147;Durres;x;#C89393
4175;15;161;198;Lezhe;x;#0FA1C6
4176;81;63;217;Branicevo;x;#513FD9
4177;222;79;239;Elburz;x;#DE4FEF
4178;16;119;24;Pontic Mountains;x;#107718
4179;24;212;37;Armenian Highlands;x;#18D425
4180;224;105;71;Hyuga;x;#E06947
4181;171;64;58;Higo;x;#AB403A
4182;222;162;158;Hizen;x;#DEA29E
4183;148;243;182;Iwami;x;#94F3B6
4184;29;167;101;Bizen;x;#1DA765
4185;136;40;113;Tango;x;#882871
4186;164;211;156;Iyo;x;#A4D39C
4187;137;170;36;Kii;x;#89AA24
4188;219;191;83;Shinano;x;#DBBF53
4189;183;128;213;Sagami;x;#B780D5
4190;74;53;198;Shimousa;x;#4A35C6
4191;150;104;225;Shimotsuke;x;#9668E1
4192;207;150;214;Ugo;x;#CF96D6
4193;102;179;145;Oshima;x;#66B391
4194;94;52;48;Yongping;x;#5E3430
4195;151;185;125;Zhending;x;#97B97D
4196;104;143;106;Haizhou;x;#688F6A
4197;148;197;227;Huangzhou;x;#94C5E3
4198;56;144;141;Fengxiang;x;#38908D
4199;45;117;59;Tongren;x;#2D753B
4200;29;161;216;Hulan;x;#1DA1D8
4201;44;97;35;Jianzhou;x;#2C6123
4202;186;143;58;Taining;x;#BA8F3A
4203;89;66;107;Ju Ud;x;#59426B
4204;44;45;128;Anding;x;#2C2D80
4205;35;68;112;Nagchu;x;#234470
4206;38;129;72;Balikul;x;#268148
4207;129;51;84;Turpan;x;#813354
4208;196;198;53;Qurqara-usu;x;#C4C635
4209;129;112;172;Maralbexi;x;#8170AC
4210;101;69;107;Yangi Hissar;x;#65456B
4211;72;32;16;Dazhou;x;#482010
4212;122;61;105;Jiazhou;x;#7A3D69
4213;40;46;10;Luzhou;x;#282E0A
4214;26;53;83;Kalar;x;#1A3553
4215;22;100;123;Fudali;x;#16647B
4216;74;143;77;Ulch;x;#4A8F4D
4217;52;80;119;Pijin;x;#345077
4218;69;105;171;Buteha;x;#4569AB
4219;117;42;41;Bayan Tumen;x;#752A29
4220;44;113;137;Khiagt;x;#2C7189
4221;148;144;46;Dundgovi;x;#94902E
4222;50;81;144;Ulaangom;x;#325190
4223;209;115;2;Hetao;x;#D17302
4224;36;150;179;Tokai Sea;x;#2496B3
4225;64;173;200;Coast of Hokkaido;x;#40ADC8
4226;29;124;148;North Japan Basin;x;#1D7C94
4227;105;96;64;Daegu;x;#696040
4228;195;44;140;Naju;x;#C32C8C
4229;188;200;56;Chungju;x;#BCC838
4230;158;186;44;Suwon;x;#9EBA2C
4231;231;184;20;Haeju;x;#E7B814
4232;145;81;35;Ganggye;x;#915123
4233;31;182;184;Bahai Sea;x;#1FB6B8
4234;45;117;167;Eastern Yellow Sea;x;#2D75A7
4235;144;225;232;Vistula Lagoon;x;#90E1E8
4236;255;0;0;Trencin;x;#FF0000
4237;48;237;244;Olomouc;x;#30EDF4
4238;37;208;93;Liegnitz;x;#25D05D
4239;239;10;10;Belgrade;x;#EF0A0A
4240;89;225;36;Fejer;x;#59E124
4241;203;127;53;Wenden;x;#CB7F35
4242;35;224;48;Ula;x;#23E030
4243;239;225;69;Toropets;x;#EFE145
4244;170;114;128;Starodub;x;#AA7280
4245;69;133;239;Vyazma;x;#4585EF
4246;152;182;201;Mstislav;x;#98B6C9
4247;34;217;219;Owrucz;x;#22D9DB
4248;215;30;112;Kashin;x;#D71E70
4249;141;220;172;Zubtsov;x;#8DDCAC
4250;153;30;210;Mologa;x;#991ED2
4251;46;39;195;Mozhaisk;x;#2E27C3
4252;83;167;188;Kolomna;x;#53A7BC
4253;15;241;244;Yuriev;x;#0FF1F4
4254;222;17;17;Starodub;x;#DE1111
4255;215;103;103;Pronsk;x;#D76767
4256;44;142;46;Solvychegodsk;x;#2C8E2E
4257;44;152;95;Mezen;x;#2C985F
4258;9;169;133;Onega;x;#09A985
4259;201;146;58;Velsk;x;#C9923A
4260;79;181;81;Vyshny Volochyok;x;#4FB551
4261;166;50;94;Ustyuzhna;x;#A6325E
4262;31;227;36;Totma;x;#1FE324
4263;171;13;54;Sol Galitskaya;x;#AB0D36
4264;159;200;147;Tetyushi;x;#9FC893
4265;39;208;178;Ar-Chally;x;#27D0B2
4266;191;107;198;Izhkar;x;#BF6BC6
4267;198;197;95;Bolgar;x;#C6C55F
4268;213;56;56;Aqabah;x;#D53838
4269;214;231;24;Al Wajh;x;#D6E718
4270;209;227;59;Azraq;x;#D1E33B
4271;91;196;33;Suwayda;x;#5BC421
